,Country Code,Months Code,Year,Temp_Change,clusters,cluster
66528,178,7016,2001,0.007,1,purple
66529,178,7016,2002,0.905,1,purple
66530,178,7016,2003,0.603,1,purple
66531,178,7016,2004,0.989,1,purple
66532,178,7016,2005,0.821,1,purple
66533,178,7016,2006,2.059,1,purple
66534,178,7016,2007,-0.686,1,purple
66535,178,7016,2008,1.06,1,purple
66536,178,7016,2009,1.889,1,purple
66537,178,7016,2010,1.759,1,purple
66538,178,7016,2011,1.451,1,purple
66539,178,7016,2012,2.588,1,purple
66540,178,7016,2013,1.82,1,purple
66541,178,7016,2014,0.922,1,purple
66542,178,7016,2015,1.356,1,purple
66543,178,7016,2016,0.742,1,purple
66544,178,7016,2017,1.921,1,purple
66545,178,7016,2018,1.752,1,purple
66546,178,7016,2019,1.778,1,purple
66547,178,7016,2020,-0.103,1,purple
66554,178,7017,2001,1.271,1,purple
66555,178,7017,2002,1.129,1,purple
66556,178,7017,2003,0.994,1,purple
66557,178,7017,2004,1.225,1,purple
66558,178,7017,2005,1.053,1,purple
66559,178,7017,2006,0.471,1,purple
66560,178,7017,2007,0.965,1,purple
66561,178,7017,2008,1.429,1,purple
66562,178,7017,2009,1.383,1,purple
66563,178,7017,2010,1.652,1,purple
66564,178,7017,2011,0.411,1,purple
66565,178,7017,2012,1.341,1,purple
66566,178,7017,2013,1.382,1,purple
66567,178,7017,2014,1.365,1,purple
66568,178,7017,2015,1.698,1,purple
66569,178,7017,2016,2.306,1,purple
66570,178,7017,2017,1.053,1,purple
66571,178,7017,2018,1.219,1,purple
66572,178,7017,2019,0.358,1,purple
66579,178,7018,2001,0.195,1,purple
66580,178,7018,2002,1.193,1,purple
66581,178,7018,2003,0.301,1,purple
66582,178,7018,2004,0.96,1,purple
66583,178,7018,2005,0.657,1,purple
66584,178,7018,2006,0.971,1,purple
66585,178,7018,2007,0.138,1,purple
66586,178,7018,2008,1.465,1,purple
66587,178,7018,2009,1.776,1,purple
66588,178,7018,2010,0.936,1,purple
66589,178,7018,2011,1.609,1,purple
66590,178,7018,2012,0.737,1,purple
66591,178,7018,2013,0.565,1,purple
66592,178,7018,2014,1.147,1,purple
66593,178,7018,2015,2.363,1,purple
66594,178,7018,2016,0.743,1,purple
66595,178,7018,2017,1.412,1,purple
66596,178,7018,2018,0.43,1,purple
66597,178,7018,2019,0.541,1,purple
66604,178,7019,2001,0.463,1,purple
66605,178,7019,2002,1.054,1,purple
66606,178,7019,2003,0.689,1,purple
66607,178,7019,2004,1.289,1,purple
66608,178,7019,2005,0.59,1,purple
66609,178,7019,2006,0.184,1,purple
66610,178,7019,2007,0.535,1,purple
66611,178,7019,2008,0.346,1,purple
66612,178,7019,2009,1.894,1,purple
66613,178,7019,2010,2.113,1,purple
66614,178,7019,2011,2.214,1,purple
66615,178,7019,2012,1.083,1,purple
66616,178,7019,2013,0.921,1,purple
66617,178,7019,2014,0.123,1,purple
66618,178,7019,2015,1.693,1,purple
66619,178,7019,2016,0.427,1,purple
66620,178,7019,2017,1.25,1,purple
66621,178,7019,2018,0.523,1,purple
66622,178,7019,2019,0.506,1,purple
66623,178,7019,2020,-0.494,1,purple
66629,178,7020,2001,0.484,1,purple
66630,178,7020,2002,1.07,1,purple
66631,178,7020,2003,0.647,1,purple
66632,178,7020,2004,1.116,1,purple
66633,178,7020,2005,0.78,1,purple
66634,178,7020,2006,0.921,1,purple
66635,178,7020,2007,0.238,1,purple
66636,178,7020,2008,1.075,1,purple
66637,178,7020,2009,1.736,1,purple
66638,178,7020,2010,1.615,1,purple
66639,178,7020,2011,1.421,1,purple
66640,178,7020,2012,1.437,1,purple
66641,178,7020,2013,1.172,1,purple
66642,178,7020,2014,0.889,1,purple
66643,178,7020,2015,1.777,1,purple
66644,178,7020,2016,1.054,1,purple
66645,178,7020,2017,1.409,1,purple
66646,178,7020,2018,0.981,1,purple
66647,178,7020,2019,0.796,1,purple
67005,63,7016,2001,3.359,2,dark purple
67006,63,7016,2002,2.126,2,dark purple
67007,63,7016,2003,-1.679,2,dark purple
67008,63,7016,2004,1.888,2,dark purple
67009,63,7016,2005,3.3,2,dark purple
67010,63,7016,2006,0.092,2,dark purple
67011,63,7016,2007,3.246,2,dark purple
67012,63,7016,2008,5.921,2,dark purple
67013,63,7016,2009,2.993,2,dark purple
67014,63,7016,2010,-2.475,2,dark purple
67015,63,7016,2011,-1.905,2,dark purple
67016,63,7016,2012,1.674,2,dark purple
67017,63,7016,2013,0.44,2,dark purple
67018,63,7016,2014,3.661,2,dark purple
67019,63,7016,2015,4.44,2,dark purple
67020,63,7016,2016,3.384,2,dark purple
67021,63,7016,2017,3.409,2,dark purple
67022,63,7016,2018,2.504,2,dark purple
67023,63,7016,2019,3.041,2,dark purple
67024,63,7016,2020,7.266,2,dark purple
67034,63,7017,2001,1.486,2,dark purple
67035,63,7017,2002,3.2,2,dark purple
67036,63,7017,2003,1.039,2,dark purple
67037,63,7017,2004,1.881,2,dark purple
67038,63,7017,2005,0.059,2,dark purple
67039,63,7017,2006,0.22,2,dark purple
67040,63,7017,2007,3.7,2,dark purple
67041,63,7017,2008,2.711,2,dark purple
67042,63,7017,2009,2.087,2,dark purple
67043,63,7017,2010,1.979,2,dark purple
67044,63,7017,2011,1.837,2,dark purple
67045,63,7017,2012,2.336,2,dark purple
67046,63,7017,2013,0.329,2,dark purple
67047,63,7017,2014,3.503,2,dark purple
67048,63,7017,2015,2.901,2,dark purple
67049,63,7017,2016,3.137,2,dark purple
67050,63,7017,2017,1.594,2,dark purple
67051,63,7017,2018,2.443,2,dark purple
67052,63,7017,2019,3.018,2,dark purple
67053,63,7017,2020,2.365,2,dark purple
67063,63,7018,2001,1.412,2,dark purple
67064,63,7018,2002,2.341,2,dark purple
67065,63,7018,2003,1.056,2,dark purple
67066,63,7018,2004,0.296,2,dark purple
67067,63,7018,2005,0.864,2,dark purple
67068,63,7018,2006,1.966,2,dark purple
67069,63,7018,2007,1.48,2,dark purple
67070,63,7018,2008,0.358,2,dark purple
67071,63,7018,2009,0.294,2,dark purple
67072,63,7018,2010,2.777,2,dark purple
67073,63,7018,2011,2.62,2,dark purple
67074,63,7018,2012,0.243,2,dark purple
67075,63,7018,2013,1.951,2,dark purple
67076,63,7018,2014,1.427,2,dark purple
67077,63,7018,2015,0.271,2,dark purple
67078,63,7018,2016,1.19,2,dark purple
67079,63,7018,2017,-0.207,2,dark purple
67080,63,7018,2018,2.391,2,dark purple
67081,63,7018,2019,1.384,2,dark purple
67082,63,7018,2020,1.457,2,dark purple
67092,63,7019,2001,1.039,2,dark purple
67093,63,7019,2002,-1.779,2,dark purple
67094,63,7019,2003,0.5,2,dark purple
67095,63,7019,2004,0.651,2,dark purple
67096,63,7019,2005,2.127,2,dark purple
67097,63,7019,2006,2.679,2,dark purple
67098,63,7019,2007,0.553,2,dark purple
67099,63,7019,2008,1.36,2,dark purple
67100,63,7019,2009,1.004,2,dark purple
67101,63,7019,2010,-0.198,2,dark purple
67102,63,7019,2011,2.554,2,dark purple
67103,63,7019,2012,1.543,2,dark purple
67104,63,7019,2013,1.901,2,dark purple
67105,63,7019,2014,1.036,2,dark purple
67106,63,7019,2015,1.809,2,dark purple
67107,63,7019,2016,-0.15,2,dark purple
67108,63,7019,2017,1.103,2,dark purple
67109,63,7019,2018,2.205,2,dark purple
67110,63,7019,2019,1.271,2,dark purple
67111,63,7019,2020,3.297,2,dark purple
67121,63,7020,2001,1.824,2,dark purple
67122,63,7020,2002,1.472,2,dark purple
67123,63,7020,2003,0.229,2,dark purple
67124,63,7020,2004,1.179,2,dark purple
67125,63,7020,2005,1.587,2,dark purple
67126,63,7020,2006,1.239,2,dark purple
67127,63,7020,2007,2.245,2,dark purple
67128,63,7020,2008,2.587,2,dark purple
67129,63,7020,2009,1.595,2,dark purple
67130,63,7020,2010,0.521,2,dark purple
67131,63,7020,2011,1.276,2,dark purple
67132,63,7020,2012,1.449,2,dark purple
67133,63,7020,2013,1.155,2,dark purple
67134,63,7020,2014,2.407,2,dark purple
67135,63,7020,2015,2.355,2,dark purple
67136,63,7020,2016,1.89,2,dark purple
67137,63,7020,2017,1.475,2,dark purple
67138,63,7020,2018,2.386,2,dark purple
67139,63,7020,2019,2.178,2,dark purple
67140,63,7020,2020,3.596,2,dark purple
67896,209,7016,2001,-0.107,1,purple
67897,209,7016,2002,0.276,1,purple
67898,209,7016,2003,0.637,1,purple
67899,209,7016,2004,0.597,1,purple
67900,209,7016,2005,1.185,1,purple
67901,209,7016,2006,0.632,1,purple
67902,209,7016,2007,1.249,1,purple
67903,209,7016,2008,-0.19,1,purple
67904,209,7016,2009,0.18,1,purple
67905,209,7016,2010,0.913,1,purple
67906,209,7016,2011,0.873,1,purple
67907,209,7016,2012,0.061,1,purple
67908,209,7016,2013,0.026,1,purple
67909,209,7016,2014,0.326,1,purple
67910,209,7016,2015,0.175,1,purple
67911,209,7016,2016,1.272,1,purple
67912,209,7016,2017,0.707,1,purple
67913,209,7016,2018,0.353,1,purple
67914,209,7016,2019,1.195,1,purple
67915,209,7016,2020,0.411,1,purple
67956,209,7017,2001,0.473,1,purple
67957,209,7017,2002,0.974,1,purple
67958,209,7017,2003,1.057,1,purple
67959,209,7017,2004,0.046,1,purple
67960,209,7017,2005,0.122,1,purple
67961,209,7017,2006,-0.615,1,purple
67962,209,7017,2007,0.723,1,purple
67963,209,7017,2008,0.258,1,purple
67964,209,7017,2009,0.131,1,purple
67965,209,7017,2010,1.246,1,purple
67966,209,7017,2011,1.103,1,purple
67967,209,7017,2012,0.216,1,purple
67968,209,7017,2013,-0.671,1,purple
67969,209,7017,2014,0.366,1,purple
67970,209,7017,2015,0.791,1,purple
67971,209,7017,2016,0.701,1,purple
67972,209,7017,2017,0.572,1,purple
67973,209,7017,2018,1.538,1,purple
67974,209,7017,2019,1.137,1,purple
67975,209,7017,2020,0.166,1,purple
68016,209,7018,2001,0.805,1,purple
68017,209,7018,2002,0.457,1,purple
68018,209,7018,2003,-0.197,1,purple
68019,209,7018,2004,0.052,1,purple
68020,209,7018,2005,1.209,1,purple
68021,209,7018,2006,-0.233,1,purple
68022,209,7018,2007,0.77,1,purple
68023,209,7018,2008,0.953,1,purple
68024,209,7018,2009,0.45,1,purple
68025,209,7018,2010,0.473,1,purple
68026,209,7018,2012,1.209,1,purple
68027,209,7018,2013,1.111,1,purple
68028,209,7018,2014,0.851,1,purple
68029,209,7018,2015,1.088,1,purple
68030,209,7018,2016,0.682,1,purple
68031,209,7018,2017,0.339,1,purple
68032,209,7018,2018,0.938,1,purple
68033,209,7018,2019,1.842,1,purple
68034,209,7018,2020,0.12,1,purple
68075,209,7019,2001,0.36,1,purple
68076,209,7019,2002,-0.333,1,purple
68077,209,7019,2003,0.007,1,purple
68078,209,7019,2004,0.237,1,purple
68079,209,7019,2005,0.881,1,purple
68080,209,7019,2006,0.417,1,purple
68081,209,7019,2007,0.315,1,purple
68082,209,7019,2008,0.385,1,purple
68083,209,7019,2009,-0.117,1,purple
68084,209,7019,2010,1.238,1,purple
68085,209,7019,2011,0.54,1,purple
68086,209,7019,2012,-0.121,1,purple
68087,209,7019,2013,0.628,1,purple
68088,209,7019,2014,0.004,1,purple
68089,209,7019,2015,1.071,1,purple
68090,209,7019,2016,0.813,1,purple
68091,209,7019,2017,-0.084,1,purple
68092,209,7019,2018,0.54,1,purple
68093,209,7019,2019,1.19,1,purple
68094,209,7019,2020,0.397,1,purple
68135,209,7020,2001,0.383,1,purple
68136,209,7020,2002,0.344,1,purple
68137,209,7020,2003,0.376,1,purple
68138,209,7020,2004,0.233,1,purple
68139,209,7020,2005,0.849,1,purple
68140,209,7020,2006,0.05,1,purple
68141,209,7020,2007,0.764,1,purple
68142,209,7020,2008,0.351,1,purple
68143,209,7020,2009,0.161,1,purple
68144,209,7020,2010,0.967,1,purple
68145,209,7020,2011,0.839,1,purple
68146,209,7020,2012,0.341,1,purple
68147,209,7020,2013,0.273,1,purple
68148,209,7020,2014,0.387,1,purple
68149,209,7020,2015,0.781,1,purple
68150,209,7020,2016,0.867,1,purple
68151,209,7020,2017,0.383,1,purple
68152,209,7020,2018,0.842,1,purple
68153,209,7020,2019,1.341,1,purple
68154,209,7020,2020,0.273,1,purple
68499,238,7016,2001,0.605,1,purple
68500,238,7016,2002,0.98,1,purple
68501,238,7016,2003,1.275,1,purple
68502,238,7016,2004,1.039,1,purple
68503,238,7016,2005,1.22,1,purple
68504,238,7016,2006,1.108,1,purple
68505,238,7016,2007,0.854,1,purple
68506,238,7016,2008,0.772,1,purple
68507,238,7016,2009,0.937,1,purple
68508,238,7016,2010,1.468,1,purple
68509,238,7016,2011,1.054,1,purple
68510,238,7016,2012,0.839,1,purple
68511,238,7016,2013,1.634,1,purple
68512,238,7016,2014,1.043,1,purple
68513,238,7016,2015,0.89,1,purple
68514,238,7016,2016,1.628,1,purple
68515,238,7016,2017,1.328,1,purple
68516,238,7016,2018,0.889,1,purple
68517,238,7016,2019,1.33,1,purple
68518,238,7016,2020,1.36,1,purple
68527,238,7017,2001,0.854,1,purple
68528,238,7017,2002,1.18,1,purple
68529,238,7017,2003,1.367,1,purple
68530,238,7017,2004,0.936,1,purple
68531,238,7017,2005,1.244,1,purple
68532,238,7017,2006,0.752,1,purple
68533,238,7017,2007,1.031,1,purple
68534,238,7017,2008,0.608,1,purple
68535,238,7017,2009,1.366,1,purple
68536,238,7017,2010,1.261,1,purple
68537,238,7017,2011,1.148,1,purple
68538,238,7017,2012,1.168,1,purple
68539,238,7017,2013,1.349,1,purple
68540,238,7017,2014,1.204,1,purple
68541,238,7017,2015,1.357,1,purple
68542,238,7017,2016,1.792,1,purple
68543,238,7017,2017,1.605,1,purple
68544,238,7017,2018,0.62,1,purple
68545,238,7017,2019,1.755,1,purple
68546,238,7017,2020,1.358,1,purple
68555,238,7018,2001,0.568,1,purple
68556,238,7018,2002,1.025,1,purple
68557,238,7018,2003,0.924,1,purple
68558,238,7018,2004,0.9,1,purple
68559,238,7018,2005,1.037,1,purple
68560,238,7018,2006,1.047,1,purple
68561,238,7018,2007,0.706,1,purple
68562,238,7018,2008,0.754,1,purple
68563,238,7018,2009,1.633,1,purple
68564,238,7018,2010,0.945,1,purple
68565,238,7018,2011,1.502,1,purple
68566,238,7018,2012,0.812,1,purple
68567,238,7018,2013,0.813,1,purple
68568,238,7018,2014,1.342,1,purple
68569,238,7018,2015,1.462,1,purple
68570,238,7018,2016,1.176,1,purple
68571,238,7018,2017,1.649,1,purple
68572,238,7018,2018,0.771,1,purple
68573,238,7018,2019,1.275,1,purple
68574,238,7018,2020,1.033,1,purple
68583,238,7019,2001,0.9,1,purple
68584,238,7019,2002,1.192,1,purple
68585,238,7019,2003,0.871,1,purple
68586,238,7019,2004,0.62,1,purple
68587,238,7019,2005,0.974,1,purple
68588,238,7019,2006,0.978,1,purple
68589,238,7019,2007,0.799,1,purple
68590,238,7019,2008,0.889,1,purple
68591,238,7019,2009,1.409,1,purple
68592,238,7019,2010,1.361,1,purple
68593,238,7019,2011,0.846,1,purple
68594,238,7019,2012,1.419,1,purple
68595,238,7019,2013,1.037,1,purple
68596,238,7019,2014,1.006,1,purple
68597,238,7019,2015,1.871,1,purple
68598,238,7019,2016,1.382,1,purple
68599,238,7019,2017,1.276,1,purple
68600,238,7019,2018,1.496,1,purple
68601,238,7019,2019,1.09,1,purple
68602,238,7019,2020,1.682,1,purple
68611,238,7020,2001,0.732,1,purple
68612,238,7020,2002,1.094,1,purple
68613,238,7020,2003,1.109,1,purple
68614,238,7020,2004,0.874,1,purple
68615,238,7020,2005,1.119,1,purple
68616,238,7020,2006,0.971,1,purple
68617,238,7020,2007,0.847,1,purple
68618,238,7020,2008,0.756,1,purple
68619,238,7020,2009,1.336,1,purple
68620,238,7020,2010,1.259,1,purple
68621,238,7020,2011,1.137,1,purple
68622,238,7020,2012,1.059,1,purple
68623,238,7020,2013,1.208,1,purple
68624,238,7020,2014,1.149,1,purple
68625,238,7020,2015,1.395,1,purple
68626,238,7020,2016,1.494,1,purple
68627,238,7020,2017,1.464,1,purple
68628,238,7020,2018,0.944,1,purple
68629,238,7020,2019,1.362,1,purple
68630,238,7020,2020,1.358,1,purple
70289,64,7016,2001,0.877,2,dark purple
70290,64,7016,2002,0.859,2,dark purple
70291,64,7016,2003,1.979,2,dark purple
70292,64,7016,2004,0.701,2,dark purple
70293,64,7016,2005,0.739,2,dark purple
70294,64,7016,2006,2.335,2,dark purple
70295,64,7016,2007,1.746,2,dark purple
70296,64,7016,2008,1.483,2,dark purple
70297,64,7016,2009,1.464,2,dark purple
70298,64,7016,2010,-0.007,2,dark purple
70299,64,7016,2011,0.612,2,dark purple
70300,64,7016,2012,1.157,2,dark purple
70301,64,7016,2013,1.385,2,dark purple
70302,64,7016,2014,1.992,2,dark purple
70303,64,7016,2015,0.736,2,dark purple
70304,64,7016,2016,0.463,2,dark purple
70305,64,7016,2017,2.874,2,dark purple
70306,64,7016,2018,0.66,2,dark purple
70307,64,7016,2019,1.679,2,dark purple
70308,64,7016,2020,1.468,2,dark purple
70349,64,7017,2001,-0.014,2,dark purple
70350,64,7017,2002,0.774,2,dark purple
70351,64,7017,2003,1.879,2,dark purple
70352,64,7017,2004,1.796,2,dark purple
70353,64,7017,2005,0.055,2,dark purple
70354,64,7017,2006,-0.525,2,dark purple
70355,64,7017,2007,1.23,2,dark purple
70356,64,7017,2008,0.587,2,dark purple
70357,64,7017,2009,1.67,2,dark purple
70358,64,7017,2010,0.276,2,dark purple
70359,64,7017,2011,1.439,2,dark purple
70360,64,7017,2012,0.44,2,dark purple
70361,64,7017,2013,-0.331,2,dark purple
70362,64,7017,2014,1.456,2,dark purple
70363,64,7017,2015,0.354,2,dark purple
70364,64,7017,2016,0.204,2,dark purple
70365,64,7017,2017,1.234,2,dark purple
70366,64,7017,2018,0.62,2,dark purple
70367,64,7017,2019,0.791,2,dark purple
70368,64,7017,2020,0.445,2,dark purple
70409,64,7018,2001,0.069,2,dark purple
70410,64,7018,2002,1.209,2,dark purple
70411,64,7018,2003,1.891,2,dark purple
70412,64,7018,2004,0.821,2,dark purple
70413,64,7018,2005,0.635,2,dark purple
70414,64,7018,2006,1.155,2,dark purple
70415,64,7018,2007,0.246,2,dark purple
70416,64,7018,2008,0.956,2,dark purple
70417,64,7018,2009,1.174,2,dark purple
70418,64,7018,2010,0.658,2,dark purple
70419,64,7018,2011,0.18,2,dark purple
70420,64,7018,2012,-0.048,2,dark purple
70421,64,7018,2013,0.774,2,dark purple
70422,64,7018,2014,1.421,2,dark purple
70423,64,7018,2015,0.481,2,dark purple
70424,64,7018,2016,0.833,2,dark purple
70425,64,7018,2017,0.992,2,dark purple
70426,64,7018,2018,0.928,2,dark purple
70427,64,7018,2019,0.797,2,dark purple
70428,64,7018,2020,0.448,2,dark purple
70469,64,7019,2001,0.963,2,dark purple
70470,64,7019,2002,1.339,2,dark purple
70471,64,7019,2003,0.707,2,dark purple
70472,64,7019,2004,0.799,2,dark purple
70473,64,7019,2005,0.529,2,dark purple
70474,64,7019,2006,1.582,2,dark purple
70475,64,7019,2007,0.588,2,dark purple
70476,64,7019,2008,0.528,2,dark purple
70477,64,7019,2009,1.457,2,dark purple
70478,64,7019,2010,0.102,2,dark purple
70479,64,7019,2011,1.981,2,dark purple
70480,64,7019,2012,-0.114,2,dark purple
70481,64,7019,2013,0.549,2,dark purple
70482,64,7019,2014,2.183,2,dark purple
70483,64,7019,2015,1.671,2,dark purple
70484,64,7019,2016,1.699,2,dark purple
70485,64,7019,2017,0.843,2,dark purple
70486,64,7019,2018,1.096,2,dark purple
70487,64,7019,2019,0.215,2,dark purple
70488,64,7019,2020,0.967,2,dark purple
70529,64,7020,2001,0.474,2,dark purple
70530,64,7020,2002,1.045,2,dark purple
70531,64,7020,2003,1.614,2,dark purple
70532,64,7020,2004,1.029,2,dark purple
70533,64,7020,2005,0.49,2,dark purple
70534,64,7020,2006,1.137,2,dark purple
70535,64,7020,2007,0.953,2,dark purple
70536,64,7020,2008,0.889,2,dark purple
70537,64,7020,2009,1.441,2,dark purple
70538,64,7020,2010,0.257,2,dark purple
70539,64,7020,2011,1.053,2,dark purple
70540,64,7020,2012,0.359,2,dark purple
70541,64,7020,2013,0.594,2,dark purple
70542,64,7020,2014,1.763,2,dark purple
70543,64,7020,2015,0.81,2,dark purple
70544,64,7020,2016,0.8,2,dark purple
70545,64,7020,2017,1.486,2,dark purple
70546,64,7020,2018,0.826,2,dark purple
70547,64,7020,2019,0.871,2,dark purple
70548,64,7020,2020,0.832,2,dark purple
71309,66,7016,2001,0.475,2,dark purple
71310,66,7016,2002,0.971,2,dark purple
71311,66,7016,2003,0.836,2,dark purple
71312,66,7016,2004,0.608,2,dark purple
71313,66,7016,2005,1.165,2,dark purple
71314,66,7016,2006,0.609,2,dark purple
71315,66,7016,2007,0.48,2,dark purple
71316,66,7016,2008,0.182,2,dark purple
71317,66,7016,2009,0.378,2,dark purple
71318,66,7016,2010,0.228,2,dark purple
71319,66,7016,2011,0.161,2,dark purple
71320,66,7016,2012,0.289,2,dark purple
71321,66,7016,2013,0.706,2,dark purple
71322,66,7016,2014,1.033,2,dark purple
71323,66,7016,2015,1.149,2,dark purple
71324,66,7016,2016,1.348,2,dark purple
71325,66,7016,2017,0.912,2,dark purple
71326,66,7016,2018,1.142,2,dark purple
71327,66,7016,2019,1.116,2,dark purple
71328,66,7016,2020,1.097,2,dark purple
71369,66,7017,2001,0.791,2,dark purple
71370,66,7017,2002,0.834,2,dark purple
71371,66,7017,2003,1.252,2,dark purple
71372,66,7017,2004,0.485,2,dark purple
71373,66,7017,2005,0.743,2,dark purple
71374,66,7017,2006,1.234,2,dark purple
71375,66,7017,2007,0.48,2,dark purple
